unluler,tweetler,clean,labels
Recep Tayyip Erdoğan,"Açılışını gerçekleştirdiğimiz, Türkiye-Hırvatistan iş birliğinin en anlamlı örneklerinden olan Sisak İslam-Kültür Merkezi ve Camii’nin hayırlı olmasını diliyorum. 
 
Hırvatistan ve Balkanlar’da yüreği bizimle çarpan tüm kardeşlerime ve tüm dostlarımıza selamlarımı gönderiyorum. https://t.co/q1f9qJHLLP",açılışını gerçekleştirdiğimiz türkiyehırvatistan iş birliğinin anlamlı örneklerinden olan sisak i̇slamkültür merkezi camiinin hayırlı olmasını diliyorum hırvatistan balkanlarda yüreği bizimle çarpan kardeşlerime dostlarımıza selamlarımı gönderiyorum fhllp,1
Recep Tayyip Erdoğan,"Türkiye-Hırvatistan İş Forumu

https://t.co/pCb2oFKfnH",türkiyehırvatistan i̇ş forumu pcbofkfnh,1
Recep Tayyip Erdoğan,Sisak İslam-Kültür Merkezi Açılışı https://t.co/zhf0jpTZ2x,sisak i̇slamkültür merkezi açılışı zhfptz,1
Recep Tayyip Erdoğan,"Türkiye ve Hırvatistan olarak birlikte yapabileceğimiz katkılar üzerinde durduk.

Bosna-Hersek konusundaki diyaloğumuzun sürdürülmesi hususunda mutabıkız. 🇹🇷🇭🇷 https://t.co/yp5R7wuzhm",türkiye hırvatistan olarak birlikte yapabileceğimiz katkılar üzerinde durduk bosnahersek konusundaki diyaloğumuzun sürdürülmesi hususunda mutabıkız 🇭🇷 ypruzhm,1
Recep Tayyip Erdoğan,"Hırvatistan’ın Sisak kentinde inşa edilen İslam-Kültür Merkezi’ne verdiği destek ile Türkiye’ye iade edilen tarihî eserler konusundaki örnek iş birliği takdire şayandır.

Hırvat makamlarına, Türk firmalarına duydukları güven için de teşekkürlerimi sunuyorum. https://t.co/F7Zel7qCab",hırvatistanın sisak kentinde inşa edilen i̇slamkültür merkezine verdiği destek türkiyeye iade edilen tarihî eserler konusundaki örnek iş birliği takdire şayandır hırvat makamlarına türk firmalarına duydukları güven teşekkürlerimi sunuyorum fzelcab,1
Recep Tayyip Erdoğan,"Ticaret hacmimiz 2021’de güçlü bir toparlanma gösterdi, %41 artışla 900 milyon dolar seviyesine ulaştı.

2022’nin ilk 8 ayında 760 milyon dolar olarak gerçekleşen ticaret hacmimizin yıl sonunda daha önceden hedeflediğimiz 1 milyar doları rahatlıkla geçeceği anlaşılıyor. https://t.co/EJA58XzQ39",ticaret hacmimiz güçlü toparlanma gösterdi artışla milyon dolar seviyesine ulaştı nin ilk ayında milyon dolar olarak gerçekleşen ticaret hacmimizin yıl sonunda önceden hedeflediğimiz milyar doları rahatlıkla geçeceği anlaşılıyor eaz,1
Recep Tayyip Erdoğan,"Türkiye ve Hırvatistan, aralarındaki güçlü dostluğun gereğini en zor zamanlarında yerine getirmişlerdir.

Ülkelerimiz köklü tarihî ve kültürel bağlara sahip, ortak sınırları bulunmasa da birbirlerini komşu gören iki dost ve müttefiktir. https://t.co/hymTDSv4ya",türkiye hırvatistan aralarındaki güçlü dostluğun gereğini zor zamanlarında getirmişlerdir ülkelerimiz köklü tarihî kültürel bağlara sahip ortak sınırları bulunmasa birbirlerini komşu gören dost müttefiktir hymtdsvya,1
Recep Tayyip Erdoğan,"Altı yıl sonra yeniden bulunmaktan memnuniyet duyduğum Zagreb’te değerli mevkidaşım, Cumhurbaşkanı Sayın Zoran Milanovic ile bir araya geldik, Türkiye-Hırvatistan ilişkilerini tüm boyutlarıyla ele aldık. 🇹🇷🇭🇷 https://t.co/iDM0aPiKBo",yıl yeniden bulunmaktan memnuniyet duyduğum zagrebte değerli mevkidaşım cumhurbaşkanı sayın zoran milanovic araya geldik türkiyehırvatistan ilişkilerini boyutlarıyla ele aldık 🇭🇷 idmapikbo,1
Recep Tayyip Erdoğan,"Hırvatistan Cumhurbaşkanı Zoran Milanovic ile Anlaşmaların İmza Töreni ve Ortak Basın Toplantısı

https://t.co/sNZZ4zidLA",hırvatistan cumhurbaşkanı zoran milanovic anlaşmaların i̇mza töreni ortak basın toplantısı snzzzidla,1
Recep Tayyip Erdoğan,"Hırvatistan'da Resmî Karşılama Töreni

https://t.co/cu3g1zJgwG",hırvatistanda resmî karşılama töreni cugzgg,1
Recep Tayyip Erdoğan,Sırbistan’ın en yüksek binası Belgrad Kulesi’nde değerli dostum @avucic ve Türk işçi kardeşlerimle… 🇹🇷🇷🇸 https://t.co/Jm84CxZYl5,sırbistanın yüksek binası belgrad kulesinde değerli dostum avucic türk işçi kardeşlerimle… 🇷🇸 mczyl,1
Recep Tayyip Erdoğan,"Değerli dostum Cumhurbaşkanı Sayın @avucic ile birlikte biz her zaman üzerimize düşeni yapmaya hazırız.

Sırbistan’ın kalkınma hamlesine güçlü şekilde katkı vermeye devam edeceğiz.",değerli dostum cumhurbaşkanı sayın avucic birlikte zaman üzerimize düşeni yapmaya hazırız sırbistanın kalkınma hamlesine güçlü şekilde katkı vermeye devam edeceğiz,1
Recep Tayyip Erdoğan,"Sırbistan’dan ülkemize yatırım yapacak müteşebbislere de kapımız sonuna kadar açıktır.

Türk firmalarının Sırbistan’da bulduğu samimi ve güvenli ortamı Sırp yatırımcıların da Türkiye’de bulabileceğinden kimsenin şüphesi olmasın.",sırbistandan ülkemize yatırım yapacak müteşebbislere kapımız sonuna açıktır türk firmalarının sırbistanda bulduğu samimi güvenli ortamı sırp yatırımcıların türkiyede bulabileceğinden kimsenin şüphesi olmasın,1
Recep Tayyip Erdoğan,"Sırbistan’la yakaladığımız en üst seviyedeki anlayış birliği herkes için bulunmaz bir fırsat teşkil ediyor.

Ortak geçmişimizin ve müşterek değerlerimizin güç kattığı ekonomik ve ticari iş birliğimizi daha da pekiştirmek hepimizin elindedir.",sırbistanla yakaladığımız üst seviyedeki anlayış birliği bulunmaz fırsat teşkil ediyor ortak geçmişimizin müşterek değerlerimizin güç kattığı ekonomik ticari iş birliğimizi pekiştirmek hepimizin elindedir,1
Recep Tayyip Erdoğan,"Sırbistan’ı Balkanlar’da barış ve istikrar için anahtar bir ülke olarak görüyoruz.

Ekonomik ve ticari ilişkilerin ülkeler arasındaki bağları kuvvetlendirmenin yanı sıra Balkanlar’ın istikrar ve barış ortamına katkı sağlayacağına inanıyoruz.",sırbistanı balkanlarda barış istikrar anahtar ülke olarak görüyoruz ekonomik ticari ilişkilerin ülkeler arasındaki bağları kuvvetlendirmenin yanı sıra balkanların istikrar barış ortamına katkı sağlayacağına inanıyoruz,1
Recep Tayyip Erdoğan,"@avucic Her daim sorunların diyalogla çözülmesini samimiyetle destekliyoruz. Yardımımız talep edildiğinde yapıcı ve tarafsız bir anlayışla gereken katkıyı veriyoruz.

Bosna-Hersek’teki üç toplumun uzlaştığı formatta tarafların bir araya getirilmesi için üzerimize düşeni yapmaya hazırız. https://t.co/Rlj90AlAra",avucic daim sorunların diyalogla çözülmesini samimiyetle destekliyoruz yardımımız talep edildiğinde yapıcı tarafsız anlayışla gereken katkıyı veriyoruz bosnahersekteki toplumun uzlaştığı formatta tarafların araya getirilmesi üzerimize düşeni yapmaya hazırız rlalara,1
Recep Tayyip Erdoğan,"@avucic Sırbistan ile Kosova arasında kimlik kartlarıyla sınır geçişleri konusunda uzlaşıya varılmış olmasından büyük memnuniyet duyuyoruz.

Başta plaka meselesi olmak üzere diğer sorunlu hususlarda da en kısa sürede anlaşmaya varılmasını temenni ediyoruz. https://t.co/ZeudEQcfaT",avucic sırbistan kosova arasında kimlik kartlarıyla sınır geçişleri konusunda uzlaşıya varılmış olmasından büyük memnuniyet duyuyoruz başta plaka meselesi olmak sorunlu hususlarda kısa sürede anlaşmaya varılmasını temenni ediyoruz zeudecfat,1
Recep Tayyip Erdoğan,"@avucic Müteahhitlerimiz Sırbistan’da 847 milyon dolar değerinde toplam 50 projeye imza attı.

TİKA, Sırbistan’da 2022 sonu itibarıyla 350 proje ve faaliyet gerçekleştirmiş olacak.

Ortak tarihî ve kültürel mirasımız Bayraklı Camii’nin restorasyonuna en kısa sürede başlayacağız. https://t.co/jtaUljAw5q",avucic müteahhitlerimiz sırbistanda milyon dolar değerinde toplam proeye imza attı ti̇ka sırbistanda sonu itibarıyla proe faaliyet gerçekleştirmiş olacak ortak tarihî kültürel mirasımız bayraklı camiinin restorasyonuna kısa sürede başlayacağız taula,1
Recep Tayyip Erdoğan,"@avucic Sırbistan’la mükemmel düzeydeki ilişkilerimiz her geçen gün gelişiyor. Ekonomik ve ticari ilişkilerimiz iş birliğimizin dinamosu niteliği taşıyor.

2021’de 2 milyar dolar seviyesine gelen ticaret hacmimiz istikrarlı artışını salgına rağmen sürdürdü. Hedef 5 milyar dolar. https://t.co/5Q1cYbb8q6",avucic sırbistanla mükemmel düzeydeki ilişkilerimiz geçen gün gelişiyor ekonomik ticari ilişkilerimiz iş birliğimizin dinamosu niteliği taşıyor milyar dolar seviyesine gelen ticaret hacmimiz istikrarlı artışını salgına sürdürdü hedef milyar dolar cybb,1
Recep Tayyip Erdoğan,"Sırbistan Cumhurbaşkanı Sayın @avucic ile görüşmelerimizi verimli şekilde tamamladık.

Kimlikle seyahat, yatırımların karşılıklı teşviki ve korunması, ileri teknolojiler, orman yangınlarıyla mücadele, medya ve iletişim, elektronik devlet alanlarında anlaşmalar imzaladık. 🇹🇷🇷🇸 https://t.co/khKlOfSfHp",sırbistan cumhurbaşkanı sayın avucic görüşmelerimizi verimli şekilde tamamladık kimlikle seyahat yatırımların karşılıklı teşviki korunması ileri teknoloiler orman yangınlarıyla mücadele medya iletişim elektronik devlet alanlarında anlaşmalar imzaladık 🇷🇸 khklofsfhp,1
Recep Tayyip Erdoğan,"Türkiye ile Sırbistan arasında kimlikle seyahat edilmesine imkân sağlayacak protokolü imzaladık. 

Değerli dostum @avucic ile ülkelerimiz arasındaki ilişkileri yeni bir seviyeye çıkaracağına inandığımız bu protokolün hayırlı olmasını diliyorum. 🇹🇷🇷🇸 https://t.co/zt2SM6XP9O",türkiye sırbistan arasında kimlikle seyahat edilmesine imkân sağlayacak protokolü imzaladık değerli dostum avucic ülkelerimiz arasındaki ilişkileri yeni seviyeye çıkaracağına inandığımız protokolün hayırlı olmasını diliyorum 🇷🇸 ztsmpo,1
Recep Tayyip Erdoğan,"Türkiye-Sırbistan İş Forumu

https://t.co/lPIRKrvqV2",türkiyesırbistan i̇ş forumu lpirkrvv,1
Recep Tayyip Erdoğan,"Sırbistan Cumhurbaşkanı Aleksandar Vucic ile Anlaşmaların İmza Töreni ve Ortak Basın Toplantısı

https://t.co/nuZu4FYXJc",sırbistan cumhurbaşkanı aleksandar vucic anlaşmaların i̇mza töreni ortak basın toplantısı nuzufyc,1
Recep Tayyip Erdoğan,"Sırbistan'da Resmî Karşılama Töreni

https://t.co/NHMe7Kya59",sırbistanda resmî karşılama töreni nhmekya,1
Recep Tayyip Erdoğan,"Türkiye ve Bosna-Hersek İş Forumu

https://t.co/UEpebWkKOF",türkiye bosnahersek i̇ş forumu uepebkkof,1
Recep Tayyip Erdoğan,"Cesaretine, bilgeliğine, sarsılmaz imanına şahitlik ettiğimiz büyük lider Aliya İzzetbegoviç’e rahmetle, hürmetle… 🇹🇷🇧🇦 https://t.co/G6AtXk29hO",cesaretine bilgeliğine sarsılmaz imanına şahitlik ettiğimiz büyük lider aliya i̇zzetbegoviçe rahmetle hürmetle… 🇧🇦 gatkho,1
Recep Tayyip Erdoğan,"Tarafların rızası dâhilinde Bosna-Hersek’teki mevcut sıkıntıların aşılması amacıyla Türkiye olarak elimizden geleni yapmaya hazırız.

Tüm kulvarlarda Bosna-Hersek’in yanında olmaya devam edeceğiz. 🇹🇷🇧🇦 https://t.co/lBzK0YEGvp",tarafların rızası dâhilinde bosnahersekteki mevcut sıkıntıların aşılması amacıyla türkiye olarak elimizden geleni yapmaya hazırız kulvarlarda bosnahersekin yanında olmaya devam edeceğiz 🇧🇦 lbzkyegvp,1
Recep Tayyip Erdoğan,"Bosna-Hersek’i önümüzdeki dönemde yoğun bir siyasi gündem beklemektedir.

2 Ekim’de yapılacak genel seçimlerin adil, şeffaf ve yapıcı ortamda gerçekleştirilmesi sadece Bosna-Hersek için değil tüm bölgemiz için hayati önemdedir. https://t.co/KmPuJDRBfI",bosnaherseki önümüzdeki dönemde yoğun siyasi gündem beklemektedir ekimde yapılacak genel seçimlerin adil şeffaf yapıcı ortamda gerçekleştirilmesi sadece bosnahersek bölgemiz hayati önemdedir kmpudrbfi,1
Recep Tayyip Erdoğan,"2021’de %35’e yakın artışla 876 milyon dolar seviyesine ulaşan ikili ticaretimizi daha da artırmak istiyoruz.

2019’da temelini attığımız Saraybosna-Belgrad Otoyolu Projesi’ne büyük önem veriyoruz.

Bosna-Hersek’e yönelik kalkınma yardımlarımızı hız kesmeden sürdürüyoruz. https://t.co/kuTR6UBY5D",yakın artışla milyon dolar seviyesine ulaşan ikili ticaretimizi artırmak istiyoruz temelini attığımız saraybosnabelgrad otoyolu proesine büyük önem veriyoruz bosnaherseke yönelik kalkınma yardımlarımızı hız kesmeden sürdürüyoruz kutrubyd,1
Recep Tayyip Erdoğan,"Bugün değerli mevkidaşlarımla ilişkilerimizi daha ileri seviyelere taşımak için atabileceğimiz adımları ele aldık.

Türkiye’nin Bosna-Hersek’in huzur, refah ve istikrarına verdiği önemi; toprak bütünlüğüne ve egemenliğine desteğini bir kez daha vurguladık. https://t.co/DHyo6sGnJn",bugün değerli mevkidaşlarımla ilişkilerimizi ileri seviyelere taşımak atabileceğimiz adımları ele aldık türkiyenin bosnahersekin huzur refah istikrarına verdiği önemi toprak bütünlüğüne egemenliğine desteğini kez vurguladık dhyosgnn,1
Recep Tayyip Erdoğan,"Bosna-Hersek ile siyasi, askerî ve ekonomik ilişkilerin ötesinde sahip olduğumuz tarihî, kültürel ve beşerî bağlar ilişkilerimizin sağlam temelini oluşturuyor.

Balkan turumuzun ilk durağı Bosna-Hersek’in güzel başkenti Saraybosna’da bulunmaktan büyük bahtiyarlık duyuyoruz. https://t.co/BpPAZnnZ09",bosnahersek siyasi askerî ekonomik ilişkilerin ötesinde sahip olduğumuz tarihî kültürel beşerî bağlar ilişkilerimizin sağlam temelini oluşturuyor balkan turumuzun ilk durağı bosnahersekin güzel başkenti saraybosnada bulunmaktan büyük bahtiyarlık duyuyoruz bppaznnz,1
Recep Tayyip Erdoğan,"Bugün Bosna-Hersek’te bir yeni adım attık. Artık Türkiye’den Bosna-Hersek’e, Bosna-Hersek’ten Türkiye’ye kimlik kartıyla seyahat yapılabilecek. Hayırlı, uğurlu olsun. 🇹🇷🇧🇦 https://t.co/R5NwAiNsCQ",bugün bosnahersekte yeni adım attık türkiyeden bosnaherseke bosnahersekten türkiyeye kimlik kartıyla seyahat yapılabilecek hayırlı uğurlu olsun 🇧🇦 rnainsc,1
Recep Tayyip Erdoğan,"Bosna-Hersek Devlet Başkanlığı Konseyi Başkanı Şefik Caferoviç ve Konsey Üyeleri ile Ortak Basın Toplantısı

https://t.co/FuD7JVGkE7",bosnahersek devlet başkanlığı konseyi başkanı şefik caferoviç konsey üyeleri ortak basın toplantısı fudvgke,1
Recep Tayyip Erdoğan,"Bosna-Hersek'te Resmî Karşılama Töreni

https://t.co/pAWV1Qe79E",bosnahersekte resmî karşılama töreni pavee,1
Recep Tayyip Erdoğan,Ülkemizin dengeli ve adaletli tutumunun bu coğrafyadaki tüm halklar tarafından takdirle karşılandığına şahit oluyoruz. Bu duruşumuzu önümüzdeki dönemde de devam ettireceğiz.,ülkemizin dengeli adaletli tutumunun coğrafyadaki halklar tarafından takdirle karşılandığına şahit oluyoruz duruşumuzu önümüzdeki dönemde devam ettireceğiz,1
Recep Tayyip Erdoğan,Tüm temaslarımda Balkanlar’ın huzur ve istikrarı için hayati önemi haiz Bosna-Hersek’in toprak bütünlüğüne ve egemenliğine olan desteğimizi vurgulayacağım.,temaslarımda balkanların huzur istikrarı hayati önemi haiz bosnahersekin toprak bütünlüğüne egemenliğine olan desteğimizi vurgulayacağım,1
Recep Tayyip Erdoğan,"Köklü tarihî, beşerî ve kültürel bağlarımızın bulunduğu bu coğrafyayla irtibatımızı güçlü tutarken gerilimlerin de önüne geçmeye çalışıyoruz.

Hayata geçirdiğimiz projelerle Balkanlar’ın kalkınmasına destek veriyoruz.",köklü tarihî beşerî kültürel bağlarımızın bulunduğu coğrafyayla irtibatımızı güçlü tutarken gerilimlerin önüne geçmeye çalışıyoruz hayata geçirdiğimiz proelerle balkanların kalkınmasına destek veriyoruz,1
Recep Tayyip Erdoğan,"Bosna-Hersek, Sırbistan ve Hırvatistan’ı kapsayan Balkan ülkeleri ziyaretimizin ilk durağı olan Saraybosna’ya hareket ettik.

Türkiye olarak Balkanlar’ın istikrarı, gelişmesi ve Avrupa-Atlantik yapılarıyla bütünleşme sürecini destekleyen politikamızı sürdüreceğiz. https://t.co/PNIOUP6HbC",bosnahersek sırbistan hırvatistanı kapsayan balkan ülkeleri ziyaretimizin ilk durağı olan saraybosnaya hareket ettik türkiye olarak balkanların istikrarı gelişmesi avrupaatlantik yapılarıyla bütünleşme sürecini destekleyen politikamızı sürdüreceğiz pniouphbc,1
Recep Tayyip Erdoğan,Sağlık çalışanlarımızın özlük haklarında yapılan iyileştirmeleri üniversite hastanelerimizde görev yapan sağlık çalışanlarımıza da teşmil ediyoruz. https://t.co/2iOOhzc2hg,sağlık çalışanlarımızın özlük haklarında yapılan iyileştirmeleri üniversite hastanelerimizde görev yapan sağlık çalışanlarımıza teşmil ediyoruz ioohzchg,1
Recep Tayyip Erdoğan,"Cumhurbaşkanlığının koordinasyonunda tüm bakanlıklarımızın ve kurumlarımızın katılımıyla hazırlanan, 2023 ve 2025 yılları arasındaki çalışmalarımıza rehberlik edecek olan Orta Vadeli Program ülkemize, milletimize hayırlı olsun. https://t.co/2kzHK4M3av",cumhurbaşkanlığının koordinasyonunda bakanlıklarımızın kurumlarımızın katılımıyla hazırlanan yılları arasındaki çalışmalarımıza rehberlik edecek olan orta vadeli program ülkemize milletimize hayırlı olsun kzhkmav,1
